Timestamp,EventID,MinutesLeft,BTC_Price,Strike,Diff,Momentum,Action,Details,Balance
2025-12-18 07:22:00,107246,8.03,86849.99,86791.90,58.09,10.90,SKIP,Spread 58.09 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.72'}/{'price': '0.73'} | DOWN bid/ask: {'price': '0.27'}/{'price': '0.28'}],477.049039
2025-12-18 07:22:17,107246,7.75,86835.76,86791.90,43.86,-3.33,SKIP,Spread 43.86 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.7'}/{'price': '0.72'} | DOWN bid/ask: {'price': '0.27'}/{'price': '0.3'}],477.049039
2025-12-18 07:22:34,107246,7.46,86840.13,86791.90,48.23,-9.86,SKIP,Spread 48.23 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.7'}/{'price': '0.72'} | DOWN bid/ask: {'price': '0.28'}/{'price': '0.3'}],477.049039
2025-12-18 07:22:51,107246,7.17,86830.59,86791.90,38.69,-19.40,SKIP,Spread 38.69 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.64'}/{'price': '0.65'} | DOWN bid/ask: {'price': '0.35'}/{'price': '0.36'}],477.049039
2025-12-18 07:23:09,107246,6.89,86820.53,86791.90,28.63,-29.46,SKIP,Spread 28.63 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.62'}/{'price': '0.63'} | DOWN bid/ask: {'price': '0.37'}/{'price': '0.39'}],477.049039
2025-12-18 07:23:26,107246,6.60,86822.10,86791.90,30.20,-27.89,SKIP,Spread 30.20 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.64'}/{'price': '0.65'} | DOWN bid/ask: {'price': '0.35'}/{'price': '0.36'}],477.049039
2025-12-18 07:23:43,107246,6.31,86805.40,86791.90,13.50,-24.95,SKIP,Spread 13.50 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.51'}/{'price': '0.52'} | DOWN bid/ask: {'price': '0.48'}/{'price': '0.49'}],477.049039
2025-12-18 07:24:00,107246,6.02,86802.39,86791.90,10.49,-27.96,SKIP,Spread 10.49 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.56'}/{'price': '0.57'} | DOWN bid/ask: {'price': '0.43'}/{'price': '0.44'}],477.049039
2025-12-18 07:24:17,107246,5.74,86828.95,86791.90,37.05,-1.40,SKIP,Spread 37.05 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.68'}/{'price': '0.7'} | DOWN bid/ask: {'price': '0.31'}/{'price': '0.32'}],477.049039
2025-12-18 07:24:34,107246,5.46,86823.86,86791.90,31.96,21.48,SKIP,Spread 31.96 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.67'}/{'price': '0.68'} | DOWN bid/ask: {'price': '0.32'}/{'price': '0.33'}],477.049039
2025-12-18 07:24:52,107246,5.16,86832.53,86791.90,40.63,30.15,SKIP,Spread 40.63 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.71'}/{'price': '0.72'} | DOWN bid/ask: {'price': '0.28'}/{'price': '0.29'}],477.049039
2025-12-18 07:25:09,107246,4.88,86839.47,86791.90,47.57,37.09,SKIP,Spread 47.57 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.73'}/{'price': '0.74'} | DOWN bid/ask: {'price': '0.26'}/{'price': '0.28'}],477.049039
2025-12-18 07:25:26,107246,4.59,86838.11,86791.90,46.21,35.73,SKIP,Spread 46.21 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.72'}/{'price': '0.73'} | DOWN bid/ask: {'price': '0.27'}/{'price': '0.28'}],477.049039
2025-12-18 07:25:44,107246,4.30,86838.11,86791.90,46.21,5.57,SKIP,Spread 46.21 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.75'}/{'price': '0.76'} | DOWN bid/ask: {'price': '0.24'}/{'price': '0.25'}],477.049039
2025-12-18 07:26:01,107246,4.02,86835.98,86791.90,44.08,3.44,SKIP,Spread 44.08 < 93.17 (Vol: $186.33) [UP bid/ask: {'price': '0.74'}/{'price': '0.74'} | DOWN bid/ask: {'price': '0.31'}/{'price': '0.37'}],477.049039
2025-12-18 07:26:18,107246,3.73,86812.96,86791.90,21.06,-19.58,SKIP,Time 3.7330144666666665 not in [4; 10] [UP bid/ask: {'price': '0.63'}/{'price': '0.64'} | DOWN bid/ask: {'price': '0.36'}/{'price': '0.37'}],477.049039
2025-12-18 07:26:35,107246,3.45,86822.45,86791.90,30.55,3.98,SKIP,Time 3.44551615 not in [4; 10] [UP bid/ask: {'price': '0.74'}/{'price': '0.75'} | DOWN bid/ask: {'price': '0.25'}/{'price': '0.26'}],477.049039
2025-12-18 07:26:52,107246,3.16,86822.46,86791.90,30.56,3.99,SKIP,Time 3.158761016666667 not in [4; 10] [UP bid/ask: {'price': '0.75'}/{'price': '0.76'} | DOWN bid/ask: {'price': '0.24'}/{'price': '0.25'}],477.049039
2025-12-18 07:27:10,107246,2.87,86822.45,86791.90,30.55,3.98,SKIP,Time 2.868639383333333 not in [4; 10] [UP bid/ask: {'price': '0.76'}/{'price': '0.77'} | DOWN bid/ask: {'price': '0.23'}/{'price': '0.24'}],477.049039
2025-12-18 07:27:27,107246,2.58,86818.70,86791.90,26.80,0.23,SKIP,Time 2.5819276 not in [4; 10] [UP bid/ask: {'price': '0.71'}/{'price': '0.73'} | DOWN bid/ask: {'price': '0.27'}/{'price': '0.3'}],477.049039
2025-12-18 07:27:44,107246,2.30,86818.70,86791.90,26.80,-3.76,SKIP,Time 2.296058733333333 not in [4; 10] [UP bid/ask: {'price': '0.76'}/{'price': '0.77'} | DOWN bid/ask: {'price': '0.23'}/{'price': '0.26'}],477.049039
2025-12-18 07:28:02,107246,2.01,86818.71,86791.90,26.81,-3.75,SKIP,Time 2.00674355 not in [4; 10] [UP bid/ask: {'price': '0.7'}/{'price': '0.71'} | DOWN bid/ask: {'price': '0.29'}/{'price': '0.3'}],477.049039
2025-12-18 07:28:19,107246,1.72,86818.71,86791.90,26.81,-3.75,SKIP,Time 1.7197776333333332 not in [4; 10] [UP bid/ask: {'price': '0.75'}/{'price': '0.76'} | DOWN bid/ask: {'price': '0.24'}/{'price': '0.25'}],477.049039
2025-12-18 07:28:36,107246,1.43,86818.71,86791.90,26.81,0.00,SKIP,Time 1.4316078166666666 not in [4; 10] [UP bid/ask: {'price': '0.89'}/{'price': '0.9'} | DOWN bid/ask: {'price': '0.1'}/{'price': '0.11'}],477.049039
2025-12-18 07:28:53,107246,1.15,86822.44,86791.90,30.54,3.73,SKIP,Time 1.1454455666666665 not in [4; 10] [UP bid/ask: {'price': '0.93'}/{'price': '0.95'} | DOWN bid/ask: {'price': '0.05'}/{'price': '0.07'}],477.049039
2025-12-18 07:29:11,107246,0.86,86831.11,86791.90,39.21,12.40,SKIP,Time 0.8598727666666667 not in [4; 10] [UP bid/ask: {'price': '0.96'}/{'price': '0.98'} | DOWN bid/ask: {'price': '0.02'}/{'price': '0.04'}],477.049039
2025-12-18 07:29:28,107246,0.57,86834.54,86791.90,42.64,15.83,SKIP,Time 0.5683281833333333 not in [4; 10] [UP bid/ask: {'price': '0.99'}/{'price': '1'} | DOWN bid/ask: {'price': '0'}/{'price': '0.01'}],477.049039
2025-12-18 07:29:45,107246,0.28,86841.00,86791.90,49.10,9.88,SKIP,Time 0.28130295 not in [4; 10] [UP bid/ask: {'price': '0.99'}/{'price': '1'} | DOWN bid/ask: {'price': '0'}/{'price': '0.01'}],477.049039
2025-12-18 07:30:03,107251,15.00,86841.00,86841.00,0.00,9.88,SKIP,Time 14.99603745 not in [4; 10] [UP bid/ask: {'price': '0.45'}/{'price': '0.46'} | DOWN bid/ask: {'price': '0.54'}/{'price': '0.55'}],477.049039
2025-12-18 07:30:20,107251,14.69,86841.00,86841.00,0.00,9.88,SKIP,Time 14.6946627 not in [4; 10] [UP bid/ask: {'price': '0.48'}/{'price': '0.49'} | DOWN bid/ask: {'price': '0.51'}/{'price': '0.52'}],477.049039
2025-12-18 07:30:37,107251,14.41,86840.99,86841.00,-0.01,0.00,SKIP,Time 14.407831983333333 not in [4; 10] [UP bid/ask: {'price': '0.48'}/{'price': '0.49'} | DOWN bid/ask: {'price': '0.51'}/{'price': '0.52'}],477.049039
2025-12-18 07:30:55,107251,14.12,86841.00,86841.00,0.00,0.01,SKIP,Time 14.12050445 not in [4; 10] [UP bid/ask: {'price': '0.48'}/{'price': '0.49'} | DOWN bid/ask: {'price': '0.51'}/{'price': '0.52'}],477.049039
2025-12-18 07:31:13,107251,13.83,86841.00,86841.00,0.00,0.01,SKIP,Time 13.83228815 not in [4; 10] [UP bid/ask: {'price': '0.49'}/{'price': '0.5'} | DOWN bid/ask: {'price': '0.5'}/{'price': '0.51'}],477.049039
2025-12-18 07:31:30,107251,13.53,86841.08,86841.00,0.08,0.09,SKIP,Time 13.5336248 not in [4; 10] [UP bid/ask: {'price': '0.49'}/{'price': '0.5'} | DOWN bid/ask: {'price': '0.5'}/{'price': '0.51'}],477.049039
2025-12-18 07:31:48,107251,13.24,86863.74,86841.00,22.74,22.74,SKIP,Time 13.236496533333334 not in [4; 10] [UP bid/ask: {'price': '0.55'}/{'price': '0.56'} | DOWN bid/ask: {'price': '0.44'}/{'price': '0.45'}],477.049039
2025-12-18 07:32:05,107251,12.95,86863.65,86841.00,22.65,22.65,SKIP,Time 12.951351899999999 not in [4; 10] [UP bid/ask: {'price': '0.5'}/{'price': '0.51'} | DOWN bid/ask: {'price': '0.49'}/{'price': '0.5'}],477.049039
2025-12-18 07:32:22,107251,12.66,86863.65,86841.00,22.65,22.65,SKIP,Time 12.66450465 not in [4; 10] [UP bid/ask: {'price': '0.52'}/{'price': '0.53'} | DOWN bid/ask: {'price': '0.46'}/{'price': '0.47'}],477.049039
2025-12-18 07:32:39,107251,12.38,86830.91,86841.00,-10.09,-32.84,SKIP,Time 12.376704100000001 not in [4; 10] [UP bid/ask: {'price': '0.41'}/{'price': '0.42'} | DOWN bid/ask: {'price': '0.58'}/{'price': '0.59'}],477.049039
2025-12-18 07:32:57,107251,12.09,86858.90,86841.00,17.90,-4.85,SKIP,Time 12.0903959 not in [4; 10] [UP bid/ask: {'price': '0.52'}/{'price': '0.49'} | DOWN bid/ask: {'price': '0.52'}/{'price': '0.53'}],477.049039
2025-12-18 07:33:14,107251,11.80,86846.17,86841.00,5.17,-17.58,SKIP,Time 11.802517783333334 not in [4; 10] [UP bid/ask: {'price': '0.49'}/{'price': '0.5'} | DOWN bid/ask: {'price': '0.5'}/{'price': '0.51'}],477.049039
2025-12-18 07:33:31,107251,11.52,86842.79,86841.00,1.79,-20.96,SKIP,Time 11.517192316666666 not in [4; 10] [UP bid/ask: {'price': '0.45'}/{'price': '0.46'} | DOWN bid/ask: {'price': '0.54'}/{'price': '0.55'}],477.049039
2025-12-18 07:33:48,107251,11.23,86832.31,86841.00,-8.69,9.85,SKIP,Time 11.229417066666667 not in [4; 10] [UP bid/ask: {'price': '0.4'}/{'price': '0.41'} | DOWN bid/ask: {'price': '0.59'}/{'price': '0.6'}],477.049039
2025-12-18 07:34:05,107251,10.94,86832.32,86841.00,-8.68,9.86,SKIP,Time 10.943192033333334 not in [4; 10] [UP bid/ask: {'price': '0.42'}/{'price': '0.43'} | DOWN bid/ask: {'price': '0.57'}/{'price': '0.58'}],477.049039
2025-12-18 07:34:23,107251,10.66,86829.49,86841.00,-11.51,7.03,SKIP,Time 10.65691505 not in [4; 10] [UP bid/ask: {'price': '0.38'}/{'price': '0.39'} | DOWN bid/ask: {'price': '0.6'}/{'price': '0.62'}],477.049039
2025-12-18 07:34:40,107251,10.37,86827.65,86841.00,-13.35,-4.67,SKIP,Time 10.368450066666666 not in [4; 10] [UP bid/ask: {'price': '0.38'}/{'price': '0.39'} | DOWN bid/ask: {'price': '0.61'}/{'price': '0.62'}],477.049039
2025-12-18 07:34:57,107251,10.08,86812.62,86841.00,-28.38,-19.70,SKIP,Time 10.08438575 not in [4; 10] [UP bid/ask: {'price': '0.32'}/{'price': '0.33'} | DOWN bid/ask: {'price': '0.67'}/{'price': '0.69'}],477.049039
2025-12-18 07:35:14,107251,9.80,86812.62,86841.00,-28.38,-19.70,SKIP,Spread 28.38 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.3'}/{'price': '0.31'} | DOWN bid/ask: {'price': '0.69'}/{'price': '0.7'}],477.049039
2025-12-18 07:35:31,107251,9.51,86784.38,86841.00,-56.62,-28.24,SKIP,Spread 56.62 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.18'}/{'price': '0.19'} | DOWN bid/ask: {'price': '0.8'}/{'price': '0.82'}],477.049039
2025-12-18 07:35:49,107251,9.21,86810.39,86841.00,-30.61,-2.23,SKIP,Spread 30.61 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.34'}/{'price': '0.35'} | DOWN bid/ask: {'price': '0.65'}/{'price': '0.66'}],477.049039
2025-12-18 07:36:06,107251,8.93,86826.44,86841.00,-14.56,13.82,SKIP,Spread 14.56 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.36'}/{'price': '0.37'} | DOWN bid/ask: {'price': '0.63'}/{'price': '0.64'}],477.049039
2025-12-18 07:36:23,107251,8.64,86816.68,86841.00,-24.32,4.06,SKIP,Spread 24.32 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.35'}/{'price': '0.37'} | DOWN bid/ask: {'price': '0.63'}/{'price': '0.65'}],477.049039
2025-12-18 07:36:41,107251,8.36,86798.35,86841.00,-42.65,-28.09,SKIP,Spread 42.65 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.24'}/{'price': '0.25'} | DOWN bid/ask: {'price': '0.75'}/{'price': '0.76'}],477.049039
2025-12-18 07:36:58,107251,8.07,86806.12,86841.00,-34.88,-20.32,SKIP,Spread 34.88 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.27'}/{'price': '0.28'} | DOWN bid/ask: {'price': '0.72'}/{'price': '0.73'}],477.049039
2025-12-18 07:37:16,107251,7.78,86794.96,86841.00,-46.04,-31.48,SKIP,Spread 46.04 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.22'}/{'price': '0.23'} | DOWN bid/ask: {'price': '0.77'}/{'price': '0.78'}],477.049039
2025-12-18 07:37:33,107251,7.48,86806.13,86841.00,-34.87,0.00,SKIP,Spread 34.87 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.25'}/{'price': '0.26'} | DOWN bid/ask: {'price': '0.74'}/{'price': '0.75'}],477.049039
2025-12-18 07:37:51,107251,7.19,86806.12,86841.00,-34.88,-0.01,SKIP,Spread 34.88 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.26'}/{'price': '0.28'} | DOWN bid/ask: {'price': '0.73'}/{'price': '0.74'}],477.049039
2025-12-18 07:38:08,107251,6.90,86796.29,86841.00,-44.71,-9.84,SKIP,Spread 44.71 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.21'}/{'price': '0.22'} | DOWN bid/ask: {'price': '0.78'}/{'price': '0.79'}],477.049039
2025-12-18 07:38:25,107251,6.61,86796.31,86841.00,-44.69,-9.82,SKIP,Spread 44.69 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.18'}/{'price': '0.19'} | DOWN bid/ask: {'price': '0.81'}/{'price': '0.82'}],477.049039
2025-12-18 07:38:43,107251,6.32,86791.95,86841.00,-49.05,-4.35,SKIP,Spread 49.05 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.14'}/{'price': '0.16'} | DOWN bid/ask: {'price': '0.84'}/{'price': '0.86'}],477.049039
2025-12-18 07:39:00,107251,6.03,86762.52,86841.00,-78.48,-33.78,SKIP,Spread 78.48 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.1'}/{'price': '0.11'} | DOWN bid/ask: {'price': '0.89'}/{'price': '0.9'}],477.049039
2025-12-18 07:39:17,107251,5.75,86763.06,86841.00,-77.94,-33.24,SKIP,Spread 77.94 < 82.51 (Vol: $165.02) [UP bid/ask: {'price': '0.06'}/{'price': '0.07'} | DOWN bid/ask: {'price': '0.93'}/{'price': '0.94'}],477.049039
2025-12-18 07:39:35,107251,5.46,86723.34,86841.00,-117.66,-39.18,SKIP,Trend Mismatch: Direction DOWN but BTC $86;723 >= EMA $86;615 [UP bid/ask: {'price': '0.07'}/{'price': '0.07'} | DOWN bid/ask: {'price': '0.93'}/{'price': '0.94'}],477.049039
2025-12-18 07:39:52,107251,5.17,86717.33,86841.00,-123.67,-45.19,SKIP,Trend Mismatch: Direction DOWN but BTC $86;717 >= EMA $86;615 [UP bid/ask: {'price': '0.03'}/{'price': '0.04'} | DOWN bid/ask: {'price': '0.96'}/{'price': '0.97'}],477.049039
2025-12-18 07:40:09,107251,4.88,86726.47,86841.00,-114.53,-36.05,SKIP,Trend Mismatch: Direction DOWN but BTC $86;726 >= EMA $86;615 [UP bid/ask: {'price': '0.02'}/{'price': '0.03'} | DOWN bid/ask: {'price': '0.97'}/{'price': '0.98'}],477.049039
2025-12-18 07:40:26,107251,4.59,86726.47,86841.00,-114.53,-36.05,SKIP,Trend Mismatch: Direction DOWN but BTC $86;726 >= EMA $86;615 [UP bid/ask: {'price': '0.01'}/{'price': '0.02'} | DOWN bid/ask: {'price': '0.98'}/{'price': '0.99'}],477.049039
2025-12-18 07:40:44,107251,4.31,86740.78,86841.00,-100.22,18.78,SKIP,Trend Mismatch: Direction DOWN but BTC $86;741 >= EMA $86;613 [UP bid/ask: {'price': '0.02'}/{'price': '0.03'} | DOWN bid/ask: {'price': '0.97'}/{'price': '0.98'}],477.049039
2025-12-18 07:41:02,107251,4.01,86740.78,86841.00,-100.22,18.78,SKIP,Trend Mismatch: Direction DOWN but BTC $86;741 >= EMA $86;613 [UP bid/ask: {'price': '0.02'}/{'price': '0.03'} | DOWN bid/ask: {'price': '0.97'}/{'price': '0.98'}],477.049039
2025-12-18 07:41:19,107251,3.72,86741.59,86841.00,-99.41,19.59,SKIP,Time 3.7191207333333334 not in [4; 10] [UP bid/ask: {'price': '0.02'}/{'price': '0.03'} | DOWN bid/ask: {'price': '0.97'}/{'price': '0.98'}],477.049039
2025-12-18 07:41:36,107251,3.43,86760.00,86841.00,-81.00,19.21,SKIP,Time 3.432083316666667 not in [4; 10] [UP bid/ask: {'price': '0'}/{'price': '0.01'} | DOWN bid/ask: {'price': '0.99'}/{'price': '1'}],477.049039
2025-12-18 07:41:54,107251,3.14,86742.99,86841.00,-98.01,2.20,SKIP,Time 3.1437817999999997 not in [4; 10] [UP bid/ask: {'price': '0'}/{'price': '0.01'} | DOWN bid/ask: {'price': '0.99'}/{'price': '1'}],477.049039
2025-12-18 07:42:11,107251,2.85,86742.99,86841.00,-98.01,2.20,SKIP,Time 2.8460361 not in [4; 10] [UP bid/ask: {'price': '0.009'}/{'price': '0.01'} | DOWN bid/ask: {'price': '0.99'}/{'price': '0.991'}],477.049039
2025-12-18 07:42:28,107251,2.56,86743.00,86841.00,-98.00,2.21,SKIP,Time 2.55767535 not in [4; 10] [UP bid/ask: {'price': '0.009'}/{'price': '0.01'} | DOWN bid/ask: {'price': '0.99'}/{'price': '0.991'}],477.049039
2025-12-18 07:42:46,107251,2.27,86742.99,86841.00,-98.01,0.00,SKIP,Time 2.26983345 not in [4; 10] [UP bid/ask: {'price': '0.009'}/{'price': '0.01'} | DOWN bid/ask: {'price': '0.99'}/{'price': '0.991'}],477.049039
2025-12-18 07:43:04,107251,1.97,86765.35,86841.00,-75.65,22.36,SKIP,Time 1.9702886666666666 not in [4; 10] [UP bid/ask: {'price': '0'}/{'price': '0.01'} | DOWN bid/ask: {'price': '0.99'}/{'price': '1'}],477.049039
2025-12-18 07:43:21,107251,1.68,86765.35,86841.00,-75.65,22.36,SKIP,Time 1.6809850333333332 not in [4; 10] [UP bid/ask: {'price': '0'}/{'price': '0.01'} | DOWN bid/ask: {'price': '0.99'}/{'price': '1'}],477.049039
2025-12-18 07:43:39,107251,1.39,86750.99,86841.00,-90.01,0.23,SKIP,Time 1.3878289166666666 not in [4; 10] [UP bid/ask: {'price': '0'}/{'price': '0.002'} | DOWN bid/ask: {'price': '0.998'}/{'price': '1'}],477.049039
2025-12-18 07:43:56,107251,1.10,86751.47,86841.00,-89.53,0.71,SKIP,Time 1.10069795 not in [4; 10] [UP bid/ask: {'price': '0'}/{'price': '0.001'} | DOWN bid/ask: {'price': '0.999'}/{'price': '1'}],477.049039
2025-12-18 07:44:13,107251,0.81,86758.90,86841.00,-82.10,8.14,SKIP,Time 0.8140105833333333 not in [4; 10] [UP bid/ask: {'price': '0'}/{'price': '0.001'} | DOWN bid/ask: {'price': '0.999'}/{'price': '1'}],477.049039
2025-12-18 07:44:30,107251,0.53,86759.27,86841.00,-81.73,8.51,SKIP,Time 0.5286863833333333 not in [4; 10] [UP bid/ask: {'price': '0'}/{'price': '0.001'} | DOWN bid/ask: {'price': '0.999'}/{'price': '1'}],477.049039
2025-12-18 07:44:47,107251,0.24,86747.76,86841.00,-93.24,-3.72,SKIP,Time 0.24231168333333333 not in [4; 10] [UP bid/ask: {'price': '0'}/{'price': '0.001'} | DOWN bid/ask: {'price': '0.999'}/{'price': '1'}],477.049039
2025-12-18 07:45:05,107254,14.96,86747.76,86747.76,0.00,-3.72,SKIP,Time 14.9572646 not in [4; 10] [UP bid/ask: {'price': '0.46'}/{'price': '0.47'} | DOWN bid/ask: {'price': '0.53'}/{'price': '0.54'}],477.049039
2025-12-18 07:45:22,107254,14.66,86712.50,86747.76,-35.26,-38.98,SKIP,Time 14.660741883333333 not in [4; 10] [UP bid/ask: {'price': '0.35'}/{'price': '0.36'} | DOWN bid/ask: {'price': '0.64'}/{'price': '0.65'}],477.049039
2025-12-18 07:45:39,107254,14.37,86743.92,86747.76,-3.84,-3.83,SKIP,Time 14.3735795 not in [4; 10] [UP bid/ask: {'price': '0.47'}/{'price': '0.48'} | DOWN bid/ask: {'price': '0.52'}/{'price': '0.53'}],477.049039
2025-12-18 07:45:57,107254,14.09,86743.93,86747.76,-3.83,-3.82,SKIP,Time 14.088715833333334 not in [4; 10] [UP bid/ask: {'price': '0.46'}/{'price': '0.47'} | DOWN bid/ask: {'price': '0.53'}/{'price': '0.54'}],477.049039
2025-12-18 07:46:14,107254,13.80,86743.92,86747.76,-3.84,-3.83,SKIP,Time 13.801850983333333 not in [4; 10] [UP bid/ask: {'price': '0.46'}/{'price': '0.47'} | DOWN bid/ask: {'price': '0.53'}/{'price': '0.54'}],477.049039
2025-12-18 07:46:31,107254,13.51,86735.93,86747.76,-11.83,-7.99,SKIP,Time 13.51341985 not in [4; 10] [UP bid/ask: {'price': '0.44'}/{'price': '0.45'} | DOWN bid/ask: {'price': '0.55'}/{'price': '0.56'}],477.049039
2025-12-18 07:46:48,107254,13.23,86768.73,86747.76,20.97,24.81,SKIP,Time 13.227084783333334 not in [4; 10] [UP bid/ask: {'price': '0.56'}/{'price': '0.58'} | DOWN bid/ask: {'price': '0.42'}/{'price': '0.44'}],477.049039
2025-12-18 07:47:06,107254,12.94,86786.03,86747.76,38.27,42.11,SKIP,Time 12.9382584 not in [4; 10] [UP bid/ask: {'price': '0.63'}/{'price': '0.64'} | DOWN bid/ask: {'price': '0.36'}/{'price': '0.37'}],477.049039
2025-12-18 07:47:23,107254,12.65,86797.16,86747.76,49.40,53.24,SKIP,Time 12.649830983333334 not in [4; 10] [UP bid/ask: {'price': '0.7'}/{'price': '0.72'} | DOWN bid/ask: {'price': '0.28'}/{'price': '0.3'}],477.049039
2025-12-18 07:47:40,107254,12.36,86803.82,86747.76,56.06,7.88,SKIP,Time 12.363990816666666 not in [4; 10] [UP bid/ask: {'price': '0.68'}/{'price': '0.7'} | DOWN bid/ask: {'price': '0.3'}/{'price': '0.32'}],477.049039
2025-12-18 07:47:57,107254,12.08,86803.81,86747.76,56.05,7.87,SKIP,Time 12.077439183333333 not in [4; 10] [UP bid/ask: {'price': '0.69'}/{'price': '0.7'} | DOWN bid/ask: {'price': '0.3'}/{'price': '0.31'}],477.049039
2025-12-18 07:48:15,107254,11.79,86803.82,86747.76,56.06,7.88,SKIP,Time 11.789140283333333 not in [4; 10] [UP bid/ask: {'price': '0.73'}/{'price': '0.74'} | DOWN bid/ask: {'price': '0.26'}/{'price': '0.27'}],477.049039
2025-12-18 07:48:32,107254,11.50,86821.56,86747.76,73.80,17.74,SKIP,Time 11.500147383333333 not in [4; 10] [UP bid/ask: {'price': '0.79'}/{'price': '0.8'} | DOWN bid/ask: {'price': '0.2'}/{'price': '0.21'}],477.049039
2025-12-18 07:48:49,107254,11.21,86808.00,86747.76,60.24,4.18,SKIP,Time 11.208479833333334 not in [4; 10] [UP bid/ask: {'price': '0.76'}/{'price': '0.77'} | DOWN bid/ask: {'price': '0.22'}/{'price': '0.23'}],477.049039
2025-12-18 07:49:07,107254,10.92,86823.81,86747.76,76.05,19.99,SKIP,Time 10.921215499999999 not in [4; 10] [UP bid/ask: {'price': '0.78'}/{'price': '0.79'} | DOWN bid/ask: {'price': '0.21'}/{'price': '0.22'}],477.049039
2025-12-18 07:49:24,107254,10.63,86811.35,86747.76,63.59,7.53,SKIP,Time 10.634216116666666 not in [4; 10] [UP bid/ask: {'price': '0.78'}/{'price': '0.79'} | DOWN bid/ask: {'price': '0.21'}/{'price': '0.22'}],477.049039
2025-12-18 07:49:41,107254,10.35,86811.35,86747.76,63.59,-15.41,SKIP,Time 10.346840233333333 not in [4; 10] [UP bid/ask: {'price': '0.78'}/{'price': '0.79'} | DOWN bid/ask: {'price': '0.21'}/{'price': '0.22'}],477.049039
2025-12-18 07:49:58,107254,10.06,86777.78,86747.76,30.02,-48.98,SKIP,Time 10.060164016666667 not in [4; 10] [UP bid/ask: {'price': '0.61'}/{'price': '0.62'} | DOWN bid/ask: {'price': '0.38'}/{'price': '0.39'}],477.049039
2025-12-18 07:50:16,107254,9.77,86804.34,86747.76,56.58,-22.42,SKIP,Spread 56.58 < 80.58 (Vol: $161.16) [UP bid/ask: {'price': '0.72'}/{'price': '0.73'} | DOWN bid/ask: {'price': '0.27'}/{'price': '0.28'}],477.049039
2025-12-18 07:50:33,107254,9.48,86804.34,86747.76,56.58,19.31,SKIP,Spread 56.58 < 80.58 (Vol: $161.16) [UP bid/ask: {'price': '0.73'}/{'price': '0.74'} | DOWN bid/ask: {'price': '0.26'}/{'price': '0.27'}],477.049039
2025-12-18 07:50:50,107254,9.19,86797.08,86747.76,49.32,12.05,SKIP,Spread 49.32 < 80.58 (Vol: $161.16) [UP bid/ask: {'price': '0.7'}/{'price': '0.73'} | DOWN bid/ask: {'price': '0.27'}/{'price': '0.29'}],477.049039
2025-12-18 07:51:08,107254,8.90,86808.18,86747.76,60.42,23.15,SKIP,Spread 60.42 < 80.58 (Vol: $161.16) [UP bid/ask: {'price': '0.77'}/{'price': '0.78'} | DOWN bid/ask: {'price': '0.21'}/{'price': '0.22'}],477.049039
2025-12-18 07:51:25,107254,8.61,86791.01,86747.76,43.25,5.98,SKIP,Spread 43.25 < 80.58 (Vol: $161.16) [UP bid/ask: {'price': '0.68'}/{'price': '0.69'} | DOWN bid/ask: {'price': '0.31'}/{'price': '0.32'}],477.049039
2025-12-18 07:51:42,107254,8.33,86768.03,86747.76,20.27,-29.06,SKIP,Spread 20.27 < 80.58 (Vol: $161.16) [UP bid/ask: {'price': '0.58'}/{'price': '0.59'} | DOWN bid/ask: {'price': '0.41'}/{'price': '0.42'}],477.049039
2025-12-18 07:52:00,107254,8.04,86768.04,86747.76,20.28,-29.05,SKIP,Spread 20.28 < 80.58 (Vol: $161.16) [UP bid/ask: {'price': '0.59'}/{'price': '0.6'} | DOWN bid/ask: {'price': '0.4'}/{'price': '0.41'}],477.049039
